ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2021-10-27T07:53:43Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),5820,AE,92.99.104.34,unknown,Savage Love (Laxed - Siren Beat),Jawsh 685,Savage Love (Laxed - Siren Beat),spotify:track:1xQ6trAsedVPCdbtDAmk0c,,,,clickrow,backbtn,False,,False,1635321217778,False
2021-10-27T07:53:45Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),1630,AE,92.99.104.34,unknown,Watermelon Sugar,Harry Styles,Fine Line,spotify:track:6UelLqGlWMcVH1E5c4H7lY,,,,backbtn,fwdbtn,False,,False,1635321224005,False
2021-10-27T07:53:57Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),12030,AE,92.99.104.34,unknown,Savage Love (Laxed - Siren Beat),Jawsh 685,Savage Love (Laxed - Siren Beat),spotify:track:1xQ6trAsedVPCdbtDAmk0c,,,,fwdbtn,endplay,False,,False,1635321225833,False
2021-10-27T07:54:04Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),6630,AE,92.99.104.34,unknown,Cold Blooded,Jessi,Cold Blooded,spotify:track:34JfHOd0fcefm4FSPSrIhF,,,,clickrow,endplay,False,,False,1635321238356,False
2021-10-27T07:55:47Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),103667,AE,92.99.104.34,unknown,Savage Love (Laxed - Siren Beat),Jawsh 685,Savage Love (Laxed - Siren Beat),spotify:track:1xQ6trAsedVPCdbtDAmk0c,,,,clickrow,trackdone,False,,False,1635321245360,False
2021-10-27T07:57:08Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),78982,AE,92.99.104.34,unknown,Beggin',Måneskin,Chosen,spotify:track:3Wrjm47oTz2sjIgck11l5e,,,,trackdone,endplay,False,,False,1635321348579,False
2021-10-27T07:59:06Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),117900,AE,92.99.104.34,unknown,Ready or Not,Bridgit Mendler,Hello My Name Is...,spotify:track:5xvUgoVED1F4mBu8FL0HaW,,,,clickrow,endplay,False,,False,1635321429028,False
2021-10-27T08:02:10Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),183340,AE,92.99.104.34,unknown,Riptide,Vance Joy,Dream Your Life Away,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,,,,clickrow,fwdbtn,False,,False,1635321547121,False
2021-10-27T08:05:47Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),217020,AE,92.99.104.34,unknown,Superheroes,The Script,No Sound Without Silence,spotify:track:37sINbJZcFdHFAsVNsPq1i,,,,fwdbtn,endplay,False,,False,1635321730613,False
2021-10-27T08:05:49Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),2140,AE,92.99.104.34,unknown,Dancing Queen,ABBA,Arrival,spotify:track:0GjEhVFGZW8afUYGChu3Rr,,,,clickrow,endplay,False,,False,1635321947774,False
2021-10-27T08:05:52Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),2480,AE,92.99.104.34,unknown,Live While We're Young,One Direction,Take Me Home,spotify:track:6Vh03bkEfXqekWp7Y1UBRb,,,,clickrow,endplay,False,,False,1635321950046,False
2021-10-27T08:05:55Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),2520,AE,92.99.104.34,unknown,The Lazy Song,Bruno Mars,Doo-Wops & Hooligans,spotify:track:386RUes7n1uM1yfzgeUuwp,,,,clickrow,endplay,False,,False,1635321952844,False
2021-10-27T08:05:57Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),2470,AE,92.99.104.34,unknown,Supalonely,BENEE,STELLA & STEVE,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,,,,clickrow,endplay,False,,False,1635321955655,False
2021-10-27T08:06:01Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),3450,AE,92.99.104.34,unknown,Blueberry Eyes (feat. SUGA of BTS),MAX,Blueberry Eyes (feat. SUGA of BTS),spotify:track:5dn6QANKbf76pANGjMBida,,,,clickrow,endplay,False,,False,1635321958387,False
2021-10-27T08:06:04Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),2490,AE,92.99.104.34,unknown,STAY (with Justin Bieber),The Kid LAROI,STAY (with Justin Bieber),spotify:track:5HCyWlXZPP0y6Gqq8TgA20,,,,clickrow,endplay,False,,False,1635321962049,False
2021-10-27T08:06:29Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),24730,AE,92.99.104.34,unknown,My Universe,Coldplay,My Universe,spotify:track:3FeVmId7tL5YN8B7R3imoM,,,,clickrow,endplay,False,,False,1635321964733,False
2021-10-27T08:07:00Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),31340,AE,92.99.104.34,unknown,Run,OneRepublic,Run,spotify:track:2UbVnbE5FH6008mAm6Mmgw,,,,clickrow,endplay,False,,False,1635321989697,False
2021-10-27T08:07:51Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),50790,AE,92.99.104.34,unknown,Someday,OneRepublic,Human,spotify:track:6aDsgHPZsMztSbZernzlF8,,,,clickrow,endplay,False,,False,1635322021171,False
2021-10-27T08:07:54Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),3130,AE,92.99.104.34,unknown,Model Buses,Lovejoy,Pebble Brain,spotify:track:2XHa3OK2B1oa5tqa5Sksc1,,,,clickrow,endplay,False,,False,1635322072105,False
2021-10-27T08:07:56Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),1620,AE,92.99.104.34,unknown,One Day,Lovejoy,Are You Alright?,spotify:track:0IUprcNjE2hDtlvY8rq2W9,,,,clickrow,endplay,False,,False,1635322075356,False
2021-10-27T08:08:01Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),4670,AE,92.99.104.34,unknown,Perfume,Lovejoy,Pebble Brain,spotify:track:3Fn9orcpHw3TuqfB2NmZGC,,,,clickrow,endplay,False,,False,1635322077384,False
2021-10-27T08:08:11Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),9640,AE,92.99.104.34,unknown,Taunt,Lovejoy,Are You Alright?,spotify:track:0r3QJbwBuR9UL0ai5qDTw7,,,,clickrow,endplay,False,,False,1635322082461,False
2021-10-27T08:08:27Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),14730,AE,92.99.104.34,unknown,Deja Vu,ATEEZ,ZERO : FEVER Part.3,spotify:track:3zmrdOtnOogqLllz26WLZ3,,,,clickrow,endplay,False,,False,1635322092578,False
2021-10-27T08:15:57Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),52020,AE,92.99.104.34,unknown,Sweet Dreams,Alan Walker,Sweet Dreams,spotify:track:4uDhts78RdwIDjEqPrYVKp,,,,playbtn,endplay,False,,False,1635322108658,False
2021-10-27T08:18:56Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),179052,AE,92.99.104.34,unknown,"Alone, Pt. II",Alan Walker,"Alone, Pt. II",spotify:track:0bMbDctzMmTyK2j74j3nF3,,,,clickrow,trackdone,False,,False,1635322558344,False
2021-10-27T10:18:58Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),112417,AE,92.99.104.34,unknown,On My Way,Alan Walker,On My Way,spotify:track:4n7jnSxVLd8QioibtTDBDq,,,,trackdone,fwdbtn,False,,False,1635322737020,False
2021-10-27T10:21:14Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),136563,AE,92.99.104.34,unknown,Running Out Of Roses,Alan Walker,Walker Racing League,spotify:track:1KR9TkyhxqqpOk45WAm7bM,,,,fwdbtn,trackdone,False,,False,1635329939592,False
2021-10-27T10:22:30Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),74606,AE,92.99.104.34,unknown,Don't You Hold Me Down,Alan Walker,Don't You Hold Me Down,spotify:track:0d1ujEcFwTqA4kWliTSJim,,,,trackdone,endplay,False,,False,1635330075337,False
2021-10-27T10:24:46Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),136563,AE,92.99.104.34,unknown,Running Out Of Roses,Alan Walker,Walker Racing League,spotify:track:1KR9TkyhxqqpOk45WAm7bM,,,,clickrow,trackdone,False,,False,1635330151704,False
2021-10-27T10:24:54Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),6076,AE,92.99.104.34,unknown,Don't You Hold Me Down,Alan Walker,Don't You Hold Me Down,spotify:track:0d1ujEcFwTqA4kWliTSJim,,,,trackdone,endplay,False,,False,1635330287555,False
2021-10-27T11:11:09Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),5350,AE,92.99.104.34,unknown,Running Out Of Roses,Alan Walker,Walker Racing League,spotify:track:1KR9TkyhxqqpOk45WAm7bM,,,,clickrow,endplay,False,,False,1635330295388,False
2021-10-27T11:11:27Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),9770,AE,92.99.104.34,unknown,Trauma,NF,The Search,spotify:track:0cHAXbQfTlBIJrzIOW8kUv,,,,clickrow,endplay,False,,False,1635333067891,False
2021-10-27T11:11:31Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),2920,AE,92.99.104.34,unknown,Dreams,NF,Perception,spotify:track:0wf9rSX8ds3yEI2gf2QdPs,,,,clickrow,endplay,False,,False,1635333086193,False
2021-10-27T11:11:44Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),13270,AE,92.99.104.34,unknown,My Life,NF,Perception,spotify:track:1kO0nC4VnEjMBeJZI7g2T2,,,,clickrow,endplay,False,,False,1635333089764,False
2021-10-27T11:11:53Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),8320,AE,92.99.104.34,unknown,Destiny,NF,Perception,spotify:track:5n4ZzdO7KtpxsDpoDTa3D6,,,,clickrow,endplay,False,,False,1635333103499,False
2021-10-27T11:12:06Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),12290,AE,92.99.104.34,unknown,Intro 2,NF,Therapy Session,spotify:track:6nonTdcZbN2pmyiN032MXw,,,,clickrow,endplay,False,,False,1635333112357,False
2021-10-27T11:12:19Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),12910,AE,92.99.104.34,unknown,I Just Wanna Know,NF,Therapy Session,spotify:track:141K1xJ176S0U6PPkc4Nee,,,,clickrow,endplay,False,,False,1635333125198,False
2021-10-27T11:12:27Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),5540,AE,92.99.104.34,unknown,All I Do,NF,Therapy Session,spotify:track:7nuBN1pCPvpOFBn6CZ4bun,,,,clickrow,endplay,False,,False,1635333138523,False
2021-10-27T11:12:29Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),1680,AE,92.99.104.34,unknown,Returns,NF,The Search,spotify:track:2uEuo87JC9tc1dzmPUtOxj,,,,clickrow,endplay,False,,False,1635333146426,False
2021-10-27T11:12:31Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),990,AE,92.99.104.34,unknown,Leave Me Alone,NF,The Search,spotify:track:3EtyEzMpfKSaoVhPunvbRV,,,,clickrow,endplay,False,,False,1635333148420,False
2021-10-27T11:12:35Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),3370,AE,92.99.104.34,unknown,The Search - Edit,NF,The Search,spotify:track:4tZDUt8vHpvjfOXcHwOvtq,,,,clickrow,endplay,False,,False,1635333149919,False
2021-10-27T11:13:35Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),59570,AE,92.99.104.34,unknown,Chasing_(Demo),NF,Chasing_(Demo),spotify:track:4f80SteKqaB6M2JytEUrwT,,,,clickrow,endplay,False,,False,1635333154209,False
2021-10-27T11:13:44Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),8480,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,playbtn,endplay,False,,False,1635333214199,False
2021-10-27T11:14:32Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),48070,AE,92.99.104.34,unknown,Oh Lord,NF,Therapy Session,spotify:track:1ISsiC4Fw6f96kZQegLGiJ,,,,clickrow,endplay,False,,False,1635333223073,False
2021-10-27T11:14:37Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),3800,AE,92.99.104.34,unknown,Thing Called Love,NF,NF,spotify:track:239VFYzJLnwfZbh6Fz29wY,,,,clickrow,endplay,False,,False,1635333271564,False
2021-10-27T11:15:00Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),13850,AE,92.99.104.34,unknown,If You Want Love,NF,Perception,spotify:track:3i5qVV8azKqGFK4Gzdt5YS,,,,clickrow,endplay,False,,False,1635333275907,False
2021-10-27T11:48:46Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),22020,AE,92.99.104.34,unknown,Start Over (feat. NF),FLAME,Royal Flush,spotify:track:57AlxjJrWpWg0vF7eGksir,,,,clickrow,endplay,False,,False,1635333299995,False
2021-10-27T11:57:32Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,clickrow,trackdone,False,,False,1635335324978,False
2021-10-27T12:00:15Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635335851416,False
2021-10-27T12:02:59Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635336014683,False
2021-10-27T12:05:42Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635336177947,False
2021-10-27T12:08:25Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635336341220,False
2021-10-27T12:11:09Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635336504514,False
2021-10-27T12:13:52Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635336667768,False
2021-10-27T12:16:35Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635336831053,False
2021-10-27T12:19:18Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635336994320,False
2021-10-27T13:15:41Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635337157596,False
2021-10-27T13:29:35Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635340540282,False
2021-10-27T13:32:19Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635341374631,False
2021-10-27T13:35:02Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635341537897,False
2021-10-27T13:37:45Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635341701153,False
2021-10-27T13:40:28Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635341864448,False
2021-10-27T13:43:12Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635342027719,False
2021-10-27T13:45:55Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635342190989,False
2021-10-27T13:48:38Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635342354250,False
2021-10-27T14:31:50Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),201161,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635342517532,False
2021-10-27T14:34:33Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635345109312,False
2021-10-27T14:38:07Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),215600,AE,92.99.104.34,unknown,My Life,NF,Perception,spotify:track:1kO0nC4VnEjMBeJZI7g2T2,,,,trackdone,trackdone,False,,False,1635345270140,False
2021-10-27T14:42:05Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),240386,AE,92.99.104.34,unknown,Remember This,NF,Perception,spotify:track:5dMKsEQSlR2ITYpScl7UMd,,,,trackdone,trackdone,False,,False,1635345483494,False
2021-10-27T14:46:34Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),270973,AE,92.99.104.34,unknown,Paralyzed,NF,LoFi Chillhop,spotify:track:1mY4vqg6ciavz92X7BprdY,,,,trackdone,trackdone,False,,False,1635345721658,False
2021-10-27T14:50:27Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),226105,AE,92.99.104.34,unknown,I Just Wanna Know,NF,Therapy Session,spotify:track:141K1xJ176S0U6PPkc4Nee,,,,trackdone,trackdone,False,,False,1635345990348,False
2021-10-27T14:52:49Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),138930,AE,92.99.104.34,unknown,Wait,NF,I Am Sad,spotify:track:3xqPfrFAG0cttRbh6yv3fn,,,,trackerror,trackerror,False,,False,1635346225646,False
2021-10-27T14:52:53Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),0,AE,92.99.104.34,unknown,Love Is a Drug,Papithbk,Thbk.,spotify:track:0vQM29chWYNTrqPoirulxI,,,,playbtn,trackerror,False,,False,1635346370353,False
2021-10-27T15:42:51Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),11380,AE,92.99.104.34,unknown,you deserve better,sadeyes,you deserve better,spotify:track:5MsydV2Ii4A7r85gSgh90x,,,,trackerror,endplay,False,,False,1635346372547,False
2021-10-27T15:43:51Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),109441,AE,92.99.104.34,unknown,,,,,,,,clickrow,trackdone,False,,False,1635349321478,False
2021-10-27T15:47:43Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),234074,AE,92.99.104.34,unknown,Change,NF,The Search,spotify:track:4cBlIM5AjnQ74f52Dv7T5K,,,,trackdone,trackdone,False,,False,1635349427596,False
2021-10-27T15:50:05Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),143428,AE,92.99.104.34,unknown,Only One,NF,NF,spotify:track:1iAqQMUVtp5E1EYJkqZw2g,,,,trackdone,endplay,False,,False,1635349659473,False
2021-10-27T15:50:21Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),4540,AE,92.99.104.34,unknown,If You Want Love,NF,Perception,spotify:track:3i5qVV8azKqGFK4Gzdt5YS,,,,clickrow,endplay,False,,False,1635349814957,False
2021-10-27T15:54:05Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),225440,AE,92.99.104.34,unknown,Only,NF,The Search,spotify:track:5lehoWkVPujeOAwb8BO0uK,,,,clickrow,trackdone,False,,False,1635349819922,False
2021-10-27T15:58:23Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),260253,AE,92.99.104.34,unknown,Hate Myself,NF,The Search,spotify:track:5PdEiev2BkKiZtZFcNKjfM,,,,trackdone,trackdone,False,,False,1635350042279,False
2021-10-27T16:01:43Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),201720,AE,92.99.104.34,unknown,No Excuses,NF,The Search,spotify:track:7ssFG94tZHpX9vbIFM0GVH,,,,trackdone,trackdone,False,,False,1635350300285,False
2021-10-27T16:05:53Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),252711,AE,92.99.104.34,unknown,My Stress,NF,The Search,spotify:track:0aQA9DP54h37OevE7hRc2a,,,,trackdone,trackdone,False,,False,1635350499705,False
2021-10-27T16:10:20Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),269184,AE,92.99.104.34,unknown,I Miss The Days,NF,The Search,spotify:track:3ebfDw8WEbf0DxGh47R2lo,,,,trackdone,trackdone,False,,False,1635350750179,False
2021-10-27T16:14:25Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),247240,AE,92.99.104.34,unknown,Trauma,NF,The Search,spotify:track:0cHAXbQfTlBIJrzIOW8kUv,,,,trackdone,trackdone,False,,False,1635351017109,False
2021-10-27T16:17:52Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),209213,AE,92.99.104.34,unknown,Lie,NF,Perception,spotify:track:07FkzikE6FuHIa8Ma7zJGc,,,,trackdone,trackdone,False,,False,1635351262096,False
2021-10-27T16:21:18Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),207640,AE,92.99.104.34,unknown,Like This,NF,The Search,spotify:track:5b1uZnebDRcR8XuBsDTPiO,,,,trackdone,trackdone,False,,False,1635351469102,False
2021-10-27T16:26:24Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),308651,AE,92.99.104.34,unknown,Leave Me Alone,NF,The Search,spotify:track:3EtyEzMpfKSaoVhPunvbRV,,,,trackdone,trackdone,False,,False,1635351674482,False
2021-10-27T16:29:40Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),198253,AE,92.99.104.34,unknown,Oh Lord,NF,Therapy Session,spotify:track:1ISsiC4Fw6f96kZQegLGiJ,,,,trackdone,trackdone,False,,False,1635351980848,False
2021-10-27T16:32:57Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),199386,AE,92.99.104.34,unknown,If You Want Love,NF,Perception,spotify:track:3i5qVV8azKqGFK4Gzdt5YS,,,,trackdone,trackdone,False,,False,1635352176877,False
2021-10-27T16:36:11Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),196013,AE,92.99.104.34,unknown,Start Over (feat. NF),FLAME,Royal Flush,spotify:track:57AlxjJrWpWg0vF7eGksir,,,,trackdone,trackdone,False,,False,1635352374004,False
2021-10-27T16:40:05Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),234074,AE,92.99.104.34,unknown,Change,NF,The Search,spotify:track:4cBlIM5AjnQ74f52Dv7T5K,,,,trackerror,trackdone,False,,False,1635352570238,False
2021-10-27T16:42:46Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,92.99.104.34,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,False,,False,1635352802345,False
2021-10-27T16:45:00Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),136563,AE,92.99.104.34,unknown,Running Out Of Roses,Alan Walker,Walker Racing League,spotify:track:1KR9TkyhxqqpOk45WAm7bM,,,,trackdone,trackdone,False,,False,1635352962823,False
2021-10-27T16:48:40Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),221573,AE,92.99.104.34,unknown,Dreams,NF,Perception,spotify:track:0wf9rSX8ds3yEI2gf2QdPs,,,,trackdone,trackdone,False,,False,1635353097166,False
